dates,ET,Tr,Es,Ei,Esb,RF,GW,SM1,SM2,SM3
2012-02-04,0.159037590026855,0.0145988874137402,0.143008187413216,5.75703423926582e-07,0.00142993577118545,0,6737.8876953125,0.171604856848717,0.197165384888649,0.0839669555425644
2012-02-05,0.443237096071243,0.0506455712020397,0.3925901055336,1.43379082862728e-06,0,0,6737.91748046875,0.16335192322731,0.197141170501709,0.083967849612236
2012-02-06,0.15259025990963,0.0142451860010624,0.137489750981331,3.51739343517876e-07,0.000854974879077286,0,6737.947265625,0.160195842385292,0.197141215205193,0.0839688256382942
2012-02-07,0.15729621052742,0.0128453392535448,0.14401575922966,1.90249937473078e-07,0.000434923554604725,0,6737.97705078125,0.156917110085487,0.19714193046093,0.0839698016643524
2012-02-08,0.254985272884369,0.0250805653631687,0.228200018405914,1.20799227105563e-06,0.00170348487104248,0,6738.0068359375,0.151962831616402,0.197133973240852,0.0839707553386688
2012-02-09,0.176799118518829,0.0188022777438164,0.155407026410103,1.29749483310508e-06,0.00258852413875868,0,6738.03662109375,0.148476749658585,0.197129890322685,0.0839717239141464
2012-02-10,0.231480330228806,0.02511284686625,0.204215750098228,1.43997552331276e-06,0.00215028760991882,0,6738.06640625,0.144023150205612,0.197121202945709,0.0839726701378822
2012-02-11,0.338667154312134,0.0416431203484535,0.295732527971268,1.29274343230589e-06,0.00129024271115163,0,6738.09619140625,0.137750297784805,0.197100803256035,0.0839735865592957
2012-02-12,0.222015425562859,0.0279454607516527,0.186723694205284,5.01030595467917e-06,0.00734126216261221,0,6738.1259765625,0.13367323577404,0.19708925485611,0.0839745327830315
2012-02-13,0.407908290624619,0.0614004321396351,0.346505522727966,2.32743061898207e-06,0,0,6738.15576171875,0.126447081565857,0.197054445743561,0.0839754119515419
2012-02-14,0.311581075191498,0.0459358617663383,0.265644311904907,8.8750200742667e-07,0,0,6738.185546875,0.120836712419987,0.197029605507851,0.0839763209223747
2012-02-15,0.22392150759697,0.0327006727457047,0.19009704887867,8.85511882762086e-07,0.0011229006935431,0,6738.21533203125,0.116734243929386,0.197013333439827,0.0839772522449493
2012-02-16,0.224920645356178,0.031883105635643,0.193037539720535,0,0,0,6738.2451171875,0.112583160400391,0.196997299790382,0.0839781910181046
2012-02-17,0.221673309803009,0.0298486612737179,0.190537184476852,1.10608890269898e-06,0.00128635403360943,0,6738.27490234375,0.108492411673069,0.19698229432106,0.0839791372418404
2012-02-18,0.223996818065643,0.0331729464232922,0.189971521496773,7.61484862147766e-07,0.000851584889951203,0,6738.3046875,0.104423150420189,0.196964651346207,0.083980068564415
2012-02-19,0.311212658882141,0.0582613572478294,0.252950221300125,1.07207848187332e-06,0,0,6738.33447265625,0.0991214588284492,0.196929514408112,0.0839809477329254
2012-02-20,0.425008893013,0.0926135629415512,0.33239534497261,0,0,0,6738.3642578125,0.0922270193696022,0.196870371699333,0.0839817598462105
2012-02-21,0.383715152740479,0.0842742398381233,0.299439430236816,1.49496567736954e-06,0,0,6738.39404296875,0.0860258638858795,0.196816340088844,0.0839825868606567
2012-02-22,0.386076956987381,0.104923292994499,0.281152158975601,1.53424436303335e-06,0,0,6738.423828125,0.0802058801054955,0.196747690439224,0.0839833617210388
2012-02-23,0.325738489627838,0.0764994025230408,0.24923449754715,4.58843768317815e-06,0,0,6738.45361328125,0.0750742405653,0.196697980165482,0.0839842036366463
2012-02-24,0.182478576898575,0.0459655188024044,0.136492654681206,2.04042184956243e-05,0,0,6738.4833984375,0.0725516378879547,0.196668744087219,0.0839850977063179
2012-02-25,0.252817839384079,0.062800444662571,0.190017402172089,0,0,0,6738.51318359375,0.0685708448290825,0.196627765893936,0.0839859619736671
2012-02-26,0.287255823612213,0.082567423582077,0.204685375094414,3.0396993457026e-06,0,0,6738.54296875,0.064340852200985,0.19657289981842,0.0839867889881134
2012-02-27,0.355509668588638,0.126049056649208,0.229455962777138,4.66076191844299e-06,0,0,6738.57275390625,0.0596343763172626,0.19648788869381,0.0839875191450119
2012-02-28,0.365333557128906,0.141143903136253,0.224189653992653,0,0,0,6738.6025390625,0.0550022646784782,0.196392148733139,0.0839882269501686
2012-02-29,0.346632301807404,0.148076042532921,0.198554217815399,2.02224367143595e-06,0,0,6738.63232421875,0.0509116277098656,0.196291267871857,0.0839889198541641
2012-03-01,0.214959397912025,0.0826160535216331,0.131484389305115,0.000858952629896412,0,0,6738.662109375,0.0605383478105068,0.196234852075577,0.0839897394180298
2012-03-02,0.230502769351006,0.0810071602463722,0.149128168821335,0.000367448118806304,0,0,6738.69189453125,0.0620858371257782,0.196180373430252,0.083990566432476
2012-03-03,0.210377395153046,0.069569006562233,0.140512406826019,0.000295983726788521,0,0,6738.7216796875,0.0630644261837006,0.196133866906166,0.0839914083480835
2012-03-04,0.332031607627869,0.118142358958721,0.213888183236122,1.06731085265393e-06,0,0,6738.75146484375,0.0586384981870651,0.196054175496101,0.0839921608567238
2012-03-05,0.259671121835709,0.106867752969265,0.152800872921944,2.50543732890735e-06,0,0,6738.78125,0.055462509393692,0.195981845259666,0.0839929357171059
2012-03-06,0.371427893638611,0.170026391744614,0.201394245028496,7.26636969907502e-06,0,0,6738.81103515625,0.0513483434915543,0.195865988731384,0.0839935839176178
2012-03-07,0.437129974365234,0.222507297992706,0.214614048600197,8.62905830103423e-06,0,0,6738.8408203125,0.0469795577228069,0.19571378827095,0.083994135260582
2012-03-08,0.311232954263687,0.146283566951752,0.164936169981956,1.32031547432343e-05,0,0,6738.87060546875,0.0436538569629192,0.195613473653793,0.0839948132634163
2012-03-09,0.301086455583572,0.156696528196335,0.14438633620739,3.59223479482916e-06,0,0,6738.900390625,0.0406825207173824,0.195505753159523,0.0839954763650894
2012-03-10,0.300637066364288,0.168591052293777,0.13204237818718,3.62161617352189e-06,0,0,6738.93017578125,0.037965215742588,0.195389628410339,0.0839961096644402
2012-03-11,0.283294945955276,0.148509174585342,0.134779408574104,6.33456853792333e-06,0,0,6738.9599609375,0.0352133549749851,0.195287019014359,0.0839968025684357
2012-03-12,0.325404614210129,0.198719352483749,0.126684725284576,5.29810310856817e-07,0,0,6738.98974609375,0.032595120370388,0.195149749517441,0.0839973911643028
2012-03-13,0.470418870449066,0.329056620597839,0.141343638300896,1.85867148720551e-05,0,0,6739.01953125,0.0297727528959513,0.194922909140587,0.0839977711439133
2012-03-14,0.413484394550323,0.292060494422913,0.121414758265018,9.15723330161816e-06,0,0,6739.04931640625,0.027312783524394,0.194721147418022,0.0839982032775879
2012-03-15,0.226045146584511,0.165806472301483,0.0602025389671326,3.61294039148571e-05,0,0,6739.0791015625,0.0263373907655478,0.194605812430382,0.0839988216757774
2012-03-16,0.568812549114227,0.45306608080864,0.115746475756168,0,0,0,6739.10888671875,0.0239569563418627,0.194293364882469,0.0839990079402924
2012-03-17,0.744199872016907,0.591288685798645,0.15141025185585,0.0015009450862627,0,0,6739.138671875,0.0254201889038086,0.193885788321495,0.0839990228414536
2012-03-18,0.339871883392334,0.236109897494316,0.102162279188633,0.00159969252570392,0,0,6739.16845703125,0.0313780680298805,0.193722099065781,0.0839995369315147
2012-03-19,0.326272636651993,0.224584013223648,0.100910224020481,0.000778421417959841,0,0,6739.1982421875,0.033286590129137,0.193566828966141,0.0840000584721565
2012-03-20,0.36127769947052,0.264893472194672,0.096335656940937,4.85814755216045e-05,0,0,6739.22802734375,0.0315139405429363,0.193384110927582,0.0840005129575729
2012-03-21,0.425402343273163,0.277832478284836,0.14324077963829,0.00432908501264698,0,0,6739.2578125,0.0500112809240818,0.193192362785339,0.0840009301900864
2012-03-22,0.139569893479347,0.079886719584465,0.0580380372703075,0.00164513292967988,0,0,6739.28759765625,0.0768523141741753,0.193137839436531,0.0840017274022102
2012-03-23,0.809734880924225,0.509150087833405,0.300579279661179,5.55727810011207e-06,0,0,6739.3173828125,0.070666566491127,0.192791178822517,0.0840018466114998
2012-03-24,0.849760770797729,0.563732802867889,0.286012768745422,1.52209458977293e-05,0,0,6739.34716796875,0.0648131817579269,0.192406550049782,0.0840018913149834
2012-03-25,0.833452343940735,0.572769939899445,0.260660171508789,2.22443532574211e-05,0,0,6739.376953125,0.0594983249902725,0.192015185952187,0.0840019285678864
2012-03-26,0.983280122280121,0.73911452293396,0.244165614247322,0,0,0,6739.40673828125,0.0544670298695564,0.191509246826172,0.0840017199516296
2012-03-27,1.08105397224426,0.843644976615906,0.237397596240044,1.13848891322138e-05,0,0,6739.4365234375,0.049609012901783,0.190931141376495,0.0840013697743416
2012-03-28,1.48991799354553,1.22559142112732,0.26357227563858,0.000754351172590116,0,0,6739.46630859375,0.0455621443688869,0.190090358257294,0.0840005353093147
2012-03-29,1.17981791496277,0.981770396232605,0.196537166833878,0.00151039595221624,0,0,6739.49609375,0.0448371320962906,0.189416840672493,0.0839999243617058
2012-03-30,0.834988057613373,0.688039600849152,0.14694844186306,0,0,0,6739.52587890625,0.041786652058363,0.188944905996323,0.0839996933937073
2012-03-31,0.975153505802155,0.824003994464874,0.15114563703537,3.89148346713857e-06,0,0,6739.5556640625,0.0386684387922287,0.188379392027855,0.0839992836117744
2012-04-01,1.01130163669586,0.8599973320961,0.151085317134857,0.000218933623455382,0,0,6739.58544921875,0.0359832234680653,0.187788844108582,0.0839988514780998
2012-04-02,0.31031733751297,0.26311057806015,0.0470600165426731,0.00014675053673842,0,0,6739.615234375,0.0357952080667019,0.187607929110527,0.0839991569519043
2012-04-03,1.19320070743561,1.05987274646759,0.133318945765495,9.01998173536654e-06,0,0,6739.64501953125,0.0330566726624966,0.186880066990852,0.0839983969926834
2012-04-04,1.24029064178467,1.12108600139618,0.119204603135586,0,0,0,6739.6748046875,0.0305903647094965,0.186110064387321,0.083997517824173
2012-04-05,1.24119329452515,1.12958550453186,0.111607767641544,0,0,0,6739.70458984375,0.0282821301370859,0.185334011912346,0.0839966237545013
2012-04-06,1.33765208721161,1.23662853240967,0.101018525660038,5.04041187282897e-06,0,0,6739.734375,0.0262000225484371,0.184484407305717,0.0839955359697342
2012-04-07,1.39909529685974,1.30862939357758,0.0904658809304237,0,0,0,6739.76416015625,0.0243255440145731,0.183585345745087,0.0839942917227745
2012-04-08,1.58392536640167,1.49493813514709,0.0889816507697105,5.65622524120383e-06,0,0,6739.7939453125,0.022494001314044,0.182558342814445,0.0839927569031715
2012-04-09,1.67953717708588,1.59171986579895,0.0863563343882561,0.00146107780881139,0,0,6739.82373046875,0.0229313112795353,0.181464970111847,0.0839909985661507
2012-04-10,1.45932352542877,1.38720643520355,0.0720081925392151,0.000108883096024673,0,0,6739.853515625,0.021611824631691,0.180512100458145,0.0839894786477089
2012-04-11,1.67623782157898,1.2179114818573,0.391169816255569,0.0671565270613395,0,0,6739.88330078125,0.123931169509888,0.179675340652466,0.083988182246685
2012-04-12,1.31950759887695,1.02878546714783,0.290713638067245,8.46713558590063e-06,0,0,6739.9130859375,0.117825098335743,0.178977325558662,0.0839870795607567
2012-04-13,1.95126438140869,1.57115805149078,0.380069643259048,3.67376077972794e-05,0,0,6739.94287109375,0.10998098552227,0.177906647324562,0.0839851871132851
2012-04-14,1.75139725208282,1.45033872127533,0.301042228937149,1.63617552063427e-05,0,0,6739.97265625,0.103711880743504,0.176918461918831,0.0839833542704582
2012-04-15,1.77260112762451,1.48737013339996,0.284412980079651,0.000818039275933764,0,0,6740.00244140625,0.0990193113684654,0.175904512405396,0.0839814022183418
2012-04-16,1.89970862865448,1.59871900081635,0.300963938236237,2.56580207522377e-05,0,0,6740.0322265625,0.092787466943264,0.174813747406006,0.0839792862534523
2012-04-17,2.42535853385925,2.10647177696228,0.318886786699295,0,0,0,6740.06201171875,0.0861787423491478,0.173374429345131,0.0839762762188911
2012-04-18,1.82013249397278,1.60301506519318,0.216243401169777,0.000874081215946364,0,0,6740.091796875,0.0829796195030212,0.172280386090279,0.0839738398790359
2012-04-19,2.63539695739746,2.32740044593811,0.302854537963867,0.00514199513438834,0,0,6740.12158203125,0.082206591963768,0.170689314603806,0.083970233798027
2012-04-20,1.23062682151794,1.08039498329163,0.146960109472275,0.00327169304293694,0,0,6740.1513671875,0.0861842185258865,0.169953808188438,0.0839684382081032
2012-04-21,1.3958066701889,1.20444869995117,0.184619501233101,0.00673840495556992,0,0,6740.18115234375,0.0947778895497322,0.169133588671684,0.0839664340019226
2012-04-22,2.7698700428009,2.44678044319153,0.323089897632599,-2.25959008044603e-07,0,0,6740.2109375,0.0880800560116768,0.167462393641472,0.0839623138308525
2012-04-23,3.5619900226593,2.6146388053894,0.737029048121989,0.210322036029498,0,0,6740.24072265625,0.249870985746384,0.165676802396774,0.0839578211307526
2012-04-24,0,0,0,0,0,0,6740.2705078125,0.385378569364548,0.173479542136192,0.0839585512876511
2012-04-25,2.23380374908447,1.74994874000549,0.4836887722931,0.000166117162526011,0,0,6740.30029296875,0.280071586370468,0.175581842660904,0.0839560106396675
2012-04-26,2.90346026420593,2.33724761009216,0.566205637940109,6.95237049145849e-06,0,0,6740.330078125,0.268031299114227,0.174000963568687,0.0839527398347855
2012-04-27,3.01873135566711,2.44065809249878,0.578031302874066,4.19762856300287e-05,0,0,6740.35986328125,0.255822092294693,0.172348394989967,0.0839491561055183
2012-04-28,2.85899209976196,2.27448916435242,0.584382854071626,0.000120059298178394,0,0,6740.3896484375,0.243597015738487,0.170808866620064,0.0839457362890244
2012-04-29,3.02409720420837,2.41926717758179,0.604830041137577,0,0,0,6740.41943359375,0.23087652027607,0.169169306755066,0.0839419215917587
2012-04-30,3.36912751197815,2.74399995803833,0.625127463354467,0,0,0,6740.44921875,0.217782452702522,0.167306557297707,0.083937332034111
2012-05-01,2.64601492881775,2.14859843254089,0.49382395241896,0.00359242160051708,0,0,6740.47900390625,0.211459368467331,0.16585136950016,0.0839334726333618
2012-05-02,3.27647280693054,2.66469931602478,0.611755465967523,1.80885121488165e-05,0,0,6740.5087890625,0.198702126741409,0.164042249321938,0.083928570151329
2012-05-03,3.41187500953674,2.76778888702393,0.644076624556505,9.48784648152627e-06,0,0,6740.53857421875,0.185323759913445,0.162161901593208,0.0839232504367828
2012-05-04,3.32903814315796,2.70617055892944,0.622867345809937,3.26004459012428e-07,0,0,6740.568359375,0.172397211194038,0.160323217511177,0.0839177668094635
2012-05-05,3.28267192840576,2.71264314651489,0.57001918554306,9.45848757859529e-06,0,0,6740.59814453125,0.16056989133358,0.158479705452919,0.0839119404554367
2012-05-06,3.412104845047,2.84586715698242,0.566208064556122,2.9470487869971e-05,0,0,6740.6279296875,0.14886599779129,0.156544610857964,0.0839055627584457
2012-05-07,2.77316212654114,2.35043287277222,0.422713786363602,1.55830478524282e-05,0,0,6740.65771484375,0.1400545835495,0.154948547482491,0.0838998258113861
2012-05-08,3.43079710006714,2.93264508247375,0.49813249707222,1.9448018755366e-05,0,0,6740.6875,0.129756718873978,0.152954027056694,0.0838925093412399
2012-05-09,2.72625160217285,2.30483222007751,0.409246623516083,0.0121727819834241,0,0,6740.71728515625,0.134570360183716,0.151389002799988,0.0838862657546997
2012-05-10,3.55161428451538,3.01655292510986,0.532761216163635,0.0023001812036072,0,0,6740.7470703125,0.125451892614365,0.149338692426682,0.0838778913021088
2012-05-11,1.56059229373932,1.19709002971649,0.299363425130067,0.0641389157329447,0,0,6740.77685546875,0.252928644418716,0.148532524704933,0.083873838186264
2012-05-12,2.17666506767273,1.73645126819611,0.440176051371758,3.77604119503036e-05,0,0,6740.806640625,0.243525072932243,0.147369265556335,0.0838682428002357
2012-05-13,2.86616134643555,2.28092336654663,0.585230453467591,7.71663298123529e-06,0,0,6740.83642578125,0.231193244457245,0.145834013819695,0.0838609263300896
2012-05-14,2.9052951335907,2.25494909286499,0.650329664891427,1.64147003823098e-05,0,0,6740.8662109375,0.217602714896202,0.144315898418427,0.0838534310460091
2012-05-15,3.06517791748047,2.37761044502258,0.687550323549322,1.71342822828967e-05,0,0,6740.89599609375,0.203304886817932,0.142713874578476,0.0838451161980629
2012-05-16,3.18725967407227,2.46959519386292,0.717638500944751,2.59962841954598e-05,0,0,6740.92578125,0.188452661037445,0.141048982739449,0.0838360041379929
2012-05-17,3.30971574783325,2.54046416282654,0.769233644008636,1.79036681252539e-05,0,0,6740.95556640625,0.17260068655014,0.139335721731186,0.0838261172175407
2012-05-18,3.13018417358398,2.42398571968079,0.706198394298553,0,0,0,6740.9853515625,0.158036485314369,0.137701570987701,0.0838161036372185
2012-05-19,3.27507853507996,2.51781511306763,0.747674167156219,0.00958930951067311,0,0,6741.01513671875,0.151559367775917,0.136003777384758,0.0838051214814186
2012-05-20,3.1191999912262,2.42275309562683,0.693896591663361,0.00255045733567678,0,0,6741.044921875,0.139747932553291,0.134371474385262,0.0837939009070396
